map,result,ally1,ally2,ally3,enemy1,enemy2,enemy3,timestamp
15000072,1,16000083,16000095,16000001,16000015,16000042,16000079,20260406T202730.000Z
15000072,0,16000083,16000095,16000001,16000015,16000042,16000079,20260406T202511.000Z
15000072,1,16000083,16000095,16000001,16000015,16000042,16000079,20260406T202256.000Z
15000082,0,16000103,16000047,16000011,16000094,16000085,16000061,20260406T201842.000Z
15000082,1,16000103,16000047,16000011,16000094,16000085,16000061,20260406T201648.000Z
15000082,0,16000103,16000047,16000011,16000094,16000085,16000061,20260406T201431.000Z
15000703,1,16000011,16000023,16000042,16000005,16000061,16000079,20260406T200809.000Z
15000703,1,16000011,16000023,16000042,16000005,16000061,16000079,20260406T200418.000Z
15000011,1,16000005,16000002,16000014,16000083,16000051,16000057,20260406T200006.000Z
15000011,1,16000005,16000002,16000014,16000083,16000051,16000057,20260406T195817.000Z
15000143,1,16000098,16000030,16000063,16000014,16000023,16000026,20260406T195000.000Z
15000143,1,16000098,16000030,16000063,16000014,16000023,16000026,20260406T194843.000Z
15000022,1,16000023,16000099,16000001,16000042,16000036,16000097,20260406T194153.000Z
15000022,1,16000023,16000099,16000001,16000042,16000036,16000097,20260406T193957.000Z
15000053,0,16000012,16000082,16000023,16000063,16000083,16000026,20260406T193558.000Z
15000053,1,16000012,16000082,16000023,16000063,16000083,16000026,20260406T193405.000Z
15000053,0,16000012,16000082,16000023,16000063,16000083,16000026,20260406T193131.000Z
15000050,0,16000004,16000008,16000030,16000099,16000098,16000063,20260406T192423.000Z
15000050,0,16000004,16000008,16000030,16000099,16000098,16000063,20260406T192251.000Z
15000005,0,16000036,16000081,16000079,16000011,16000042,16000003,20260406T191921.000Z
15000005,0,16000036,16000081,16000079,16000011,16000042,16000003,20260406T191702.000Z
15000018,0,16000012,16000002,16000079,16000001,16000075,16000005,20260406T191220.000Z
15000018,1,16000012,16000002,16000079,16000001,16000075,16000005,20260406T191010.000Z
15000018,0,16000012,16000002,16000079,16000001,16000075,16000005,20260406T190757.000Z
15000306,1,16000014,16000026,16000098,16000070,16000102,16000006,20260406T202214.000Z
15000306,1,16000014,16000026,16000098,16000070,16000102,16000006,20260406T202034.000Z
15000548,1,16000079,16000012,16000021,16000064,16000099,16000023,20260406T203540.000Z
15000548,0,16000079,16000012,16000021,16000064,16000099,16000023,20260406T203330.000Z
15000548,1,16000079,16000012,16000021,16000064,16000099,16000023,20260406T203025.000Z
15000018,0,16000066,16000005,16000099,16000083,16000079,16000012,20260406T202609.000Z
15000018,0,16000066,16000005,16000099,16000083,16000079,16000012,20260406T202321.000Z
15000082,1,16000002,16000047,16000019,16000005,16000081,16000025,20260406T201406.000Z
15000082,1,16000002,16000047,16000019,16000005,16000081,16000025,20260406T201148.000Z
15000368,0,16000061,16000042,16000037,16000046,16000064,16000097,20260406T200651.000Z
15000368,1,16000061,16000042,16000037,16000046,16000064,16000097,20260406T200410.000Z
15000368,0,16000061,16000042,16000037,16000046,16000064,16000097,20260406T200204.000Z
15001021,1,16000001,16000089,16000012,16000101,16000025,16000023,20260406T192931.000Z
15001021,1,16000001,16000089,16000012,16000101,16000025,16000023,20260406T192733.000Z
15000011,1,16000023,16000063,16000099,16000040,16000044,16000095,20260406T191928.000Z
15000011,1,16000023,16000063,16000099,16000040,16000044,16000095,20260406T191743.000Z
15000025,1,16000087,16000089,16000098,16000002,16000005,16000012,20260406T185911.000Z
15000025,1,16000087,16000089,16000098,16000002,16000005,16000012,20260406T185627.000Z
15000072,0,16000079,16000042,16000056,16000099,16000036,16000087,20260406T203546.000Z
15000007,0,16000063,16000099,16000012,16000014,16000093,16000017,20260406T195854.000Z
15000007,1,16000063,16000099,16000012,16000014,16000093,16000017,20260406T195709.000Z
15000007,0,16000063,16000099,16000012,16000014,16000093,16000017,20260406T195520.000Z
15000703,1,16000036,16000098,16000003,16000046,16000037,16000042,20260406T202840.000Z
15001021,1,16000026,16000103,16000012,16000085,16000023,16000102,20260406T202233.000Z
15001021,1,16000026,16000103,16000012,16000085,16000023,16000102,20260406T202031.000Z
15000053,1,16000004,16000075,16000026,16000102,16000073,16000012,20260406T201412.000Z
15000053,1,16000004,16000075,16000026,16000102,16000073,16000012,20260406T201224.000Z
15000053,0,16000004,16000075,16000026,16000102,16000073,16000012,20260406T201038.000Z
15000082,1,16000025,16000086,16000023,16000005,16000021,16000087,20260406T193613.000Z
15000082,1,16000025,16000086,16000023,16000005,16000021,16000087,20260406T193416.000Z
15000082,0,16000025,16000086,16000023,16000005,16000021,16000087,20260406T193158.000Z
15000368,1,16000018,16000021,16000005,16000003,16000023,16000064,20260406T192653.000Z
15000368,1,16000018,16000021,16000005,16000003,16000023,16000064,20260406T192523.000Z
15000050,0,16000014,16000002,16000026,16000050,16000012,16000030,20260406T191432.000Z
15000050,0,16000014,16000002,16000026,16000050,16000012,16000030,20260406T191217.000Z
15001021,1,16000023,16000005,16000012,16000063,16000099,16000030,20260406T190006.000Z
15001021,1,16000023,16000005,16000012,16000063,16000099,16000030,20260406T185717.000Z
15001021,0,16000023,16000005,16000012,16000063,16000099,16000030,20260406T185343.000Z
15000703,1,16000023,16000097,16000047,16000005,16000068,16000003,20260406T195418.000Z
15000703,1,16000023,16000097,16000047,16000005,16000068,16000003,20260406T195136.000Z
15000011,1,16000014,16000005,16000061,16000063,16000074,16000099,20260406T194555.000Z
15000011,1,16000014,16000005,16000061,16000063,16000074,16000099,20260406T194327.000Z
15000293,1,16000059,16000011,16000047,16000102,16000069,16000002,20260406T193900.000Z
15000293,0,16000059,16000011,16000047,16000102,16000069,16000002,20260406T193702.000Z
15000293,1,16000059,16000011,16000047,16000102,16000069,16000002,20260406T193503.000Z
15000011,1,16000052,16000012,16000063,16000014,16000023,16000095,20260406T193033.000Z
15000011,1,16000052,16000012,16000063,16000014,16000023,16000095,20260406T192817.000Z
15000292,1,16000098,16000012,16000028,16000103,16000038,16000040,20260406T203546.000Z
15000007,1,16000014,16000041,16000051,16000085,16000097,16000067,20260406T194246.000Z
15000007,1,16000014,16000041,16000051,16000085,16000097,16000067,20260406T194052.000Z
15000007,0,16000014,16000041,16000051,16000085,16000097,16000067,20260406T193833.000Z
15000115,1,16000002,16000098,16000063,16000038,16000030,16000001,20260406T193337.000Z
15000115,1,16000002,16000098,16000063,16000038,16000030,16000001,20260406T193157.000Z
15000306,1,16000043,16000012,16000022,16000102,16000097,16000009,20260406T192702.000Z
15000306,1,16000043,16000012,16000022,16000102,16000097,16000009,20260406T192517.000Z
15000018,1,16000003,16000087,16000075,16000001,16000012,16000036,20260406T192030.000Z
15000018,1,16000003,16000087,16000075,16000001,16000012,16000036,20260406T191900.000Z
15000005,1,16000077,16000003,16000103,16000015,16000065,16000001,20260406T191430.000Z
15000005,0,16000077,16000003,16000103,16000015,16000065,16000001,20260406T191253.000Z
15000005,1,16000077,16000003,16000103,16000015,16000065,16000001,20260406T191047.000Z
15000118,0,16000102,16000012,16000077,16000085,16000001,16000070,20260406T190643.000Z
15000118,0,16000102,16000012,16000077,16000085,16000001,16000070,20260406T190354.000Z
15000300,1,16000005,16000011,16000012,16000047,16000014,16000002,20260406T185929.000Z
15000300,1,16000005,16000011,16000012,16000047,16000014,16000002,20260406T185722.000Z
15000022,1,16000092,16000005,16000012,16000022,16000015,16000004,20260406T185235.000Z
15000368,1,16000074,16000021,16000003,16000046,16000012,16000015,20260406T203505.000Z
15000010,1,16000099,16000059,16000063,16000004,16000014,16000005,20260406T202924.000Z
15000010,1,16000099,16000059,16000063,16000004,16000014,16000005,20260406T202737.000Z
15000010,0,16000099,16000059,16000063,16000004,16000014,16000005,20260406T202544.000Z
15000019,1,16000005,16000025,16000026,16000070,16000019,16000079,20260406T202051.000Z
15000019,0,16000005,16000025,16000026,16000070,16000019,16000079,20260406T201838.000Z
15000019,1,16000005,16000025,16000026,16000070,16000019,16000079,20260406T201550.000Z
15000010,0,16000004,16000095,16000023,16000044,16000026,16000001,20260406T201107.000Z
15000010,1,16000004,16000095,16000023,16000044,16000026,16000001,20260406T200930.000Z
15000010,0,16000004,16000095,16000023,16000044,16000026,16000001,20260406T200737.000Z
15000018,1,16000027,16000079,16000058,16000102,16000012,16000039,20260406T200158.000Z
15000018,0,16000027,16000079,16000058,16000102,16000012,16000039,20260406T195920.000Z
15000018,1,16000027,16000079,16000058,16000102,16000012,16000039,20260406T195800.000Z
15000548,0,16000021,16000095,16000003,16000005,16000023,16000048,20260406T195222.000Z
15000548,0,16000021,16000095,16000003,16000005,16000023,16000048,20260406T194906.000Z
15000548,1,16000021,16000095,16000003,16000005,16000023,16000048,20260406T194609.000Z
15000025,0,16000004,16000099,16000077,16000063,16000089,16000085,20260406T194013.000Z
15000025,0,16000004,16000099,16000077,16000063,16000089,16000085,20260406T193628.000Z
15001021,0,16000098,16000012,16000074,16000005,16000063,16000004,20260406T193228.000Z
15001021,0,16000098,16000012,16000074,16000005,16000063,16000004,20260406T192925.000Z
15001021,0,16000098,16000012,16000074,16000005,16000063,16000004,20260406T192537.000Z
15001021,0,16000063,16000014,16000089,16000083,16000005,16000001,20260406T192006.000Z
15001021,0,16000063,16000014,16000089,16000083,16000005,16000001,20260406T191900.000Z
15000007,1,16000002,16000061,16000004,16000044,16000014,16000097,20260406T203447.000Z
15000083,1,16000002,16000101,16000061,16000043,16000022,16000042,20260406T202857.000Z
15000083,1,16000002,16000101,16000061,16000043,16000022,16000042,20260406T202638.000Z
15000083,0,16000002,16000101,16000061,16000043,16000022,16000042,20260406T202420.000Z
15000011,1,16000030,16000004,16000014,16000074,16000083,16000012,20260406T201825.000Z
15000011,1,16000030,16000004,16000014,16000074,16000083,16000012,20260406T201636.000Z
15000548,0,16000015,16000056,16000003,16000047,16000042,16000061,20260406T201039.000Z
15000548,0,16000015,16000056,16000003,16000047,16000042,16000061,20260406T200730.000Z
15000010,1,16000014,16000030,16000004,16000017,16000026,16000012,20260406T200035.000Z
15000010,1,16000014,16000030,16000004,16000017,16000026,16000012,20260406T195841.000Z
15000306,1,16000014,16000103,16000030,16000044,16000005,16000002,20260406T195328.000Z
15000306,1,16000014,16000103,16000030,16000044,16000005,16000002,20260406T195151.000Z
15000703,1,16000005,16000044,16000023,16000064,16000071,16000021,20260406T203304.000Z
15000703,0,16000005,16000044,16000023,16000064,16000071,16000021,20260406T203037.000Z
15000703,1,16000005,16000044,16000023,16000064,16000071,16000021,20260406T202904.000Z
15000306,1,16000006,16000012,16000005,16000001,16000063,16000099,20260406T202335.000Z
15000306,1,16000006,16000012,16000005,16000001,16000063,16000099,20260406T202101.000Z
15000132,0,16000102,16000059,16000011,16000008,16000089,16000014,20260406T201438.000Z
15000132,0,16000102,16000059,16000011,16000008,16000089,16000014,20260406T201125.000Z
15000300,0,16000016,16000023,16000046,16000005,16000012,16000040,20260406T200341.000Z
15000300,0,16000016,16000023,16000046,16000005,16000012,16000040,20260406T200118.000Z
15000300,1,16000016,16000023,16000046,16000005,16000012,16000040,20260406T195925.000Z
15000050,0,16000044,16000063,16000005,16000004,16000057,16000086,20260406T195351.000Z
15000050,0,16000044,16000063,16000005,16000004,16000057,16000086,20260406T195121.000Z
15000300,1,16000068,16000005,16000014,16000046,16000085,16000012,20260406T194814.000Z
15000300,1,16000068,16000005,16000014,16000046,16000085,16000012,20260406T194606.000Z
15000300,0,16000068,16000005,16000014,16000046,16000085,16000012,20260406T194318.000Z
15000022,0,16000012,16000036,16000042,16000098,16000097,16000005,20260406T193806.000Z
15000022,0,16000012,16000036,16000042,16000098,16000097,16000005,20260406T193548.000Z
15000018,1,16000073,16000059,16000044,16000036,16000056,16000039,20260406T193018.000Z
15000018,1,16000073,16000059,16000044,16000036,16000056,16000039,20260406T192836.000Z
15000025,0,16000004,16000077,16000005,16000102,16000098,16000030,20260406T192157.000Z
15000025,0,16000004,16000077,16000005,16000102,16000098,16000030,20260406T192035.000Z
15000025,1,16000004,16000077,16000005,16000102,16000098,16000030,20260406T191747.000Z
15000703,0,16000002,16000103,16000012,16000043,16000015,16000023,20260406T191214.000Z
15000703,0,16000002,16000103,16000012,16000043,16000015,16000023,20260406T190850.000Z
15000025,0,16000026,16000103,16000099,16000030,16000011,16000054,20260406T203407.000Z
15000025,1,16000026,16000103,16000099,16000030,16000011,16000054,20260406T203119.000Z
15000025,0,16000026,16000103,16000099,16000030,16000011,16000054,20260406T203005.000Z
15001021,1,16000005,16000012,16000026,16000099,16000023,16000040,20260406T203511.000Z
15000019,1,16000073,16000005,16000046,16000078,16000001,16000059,20260406T202417.000Z
15000019,0,16000073,16000005,16000046,16000078,16000001,16000059,20260406T202208.000Z
15000019,1,16000073,16000005,16000046,16000078,16000001,16000059,20260406T202026.000Z
15000050,0,16000001,16000086,16000023,16000102,16000063,16000011,20260406T201455.000Z
15000050,0,16000001,16000086,16000023,16000102,16000063,16000011,20260406T201237.000Z
15001021,1,16000103,16000002,16000005,16000045,16000000,16000089,20260406T200711.000Z
15001021,1,16000103,16000002,16000005,16000045,16000000,16000089,20260406T200350.000Z
15001021,0,16000103,16000002,16000005,16000045,16000000,16000089,20260406T200213.000Z
15000083,1,16000021,16000042,16000023,16000061,16000012,16000015,20260406T195617.000Z
15000083,1,16000021,16000042,16000023,16000061,16000012,16000015,20260406T195426.000Z
15000548,1,16000021,16000093,16000012,16000003,16000047,16000072,20260406T194947.000Z
15000548,1,16000021,16000093,16000012,16000003,16000047,16000072,20260406T194612.000Z
15000072,1,16000001,16000042,16000079,16000015,16000036,16000012,20260406T193856.000Z
15000072,1,16000001,16000042,16000079,16000015,16000036,16000012,20260406T193724.000Z
15000007,0,16000014,16000011,16000012,16000023,16000017,16000002,20260406T193042.000Z
15000007,1,16000014,16000011,16000012,16000023,16000017,16000002,20260406T192904.000Z
15000007,0,16000014,16000011,16000012,16000023,16000017,16000002,20260406T192621.000Z
15000018,1,16000074,16000073,16000059,16000079,16000078,16000036,20260406T203629.000Z
15000072,0,16000079,16000046,16000094,16000001,16000036,16000012,20260406T193201.000Z
15000072,0,16000079,16000046,16000094,16000001,16000036,16000012,20260406T192954.000Z
15000072,1,16000079,16000046,16000094,16000001,16000036,16000012,20260406T192813.000Z
15000083,1,16000046,16000005,16000011,16000089,16000021,16000023,20260406T192322.000Z
15000083,1,16000046,16000005,16000011,16000089,16000021,16000023,20260406T192104.000Z
15000082,1,16000071,16000086,16000064,16000002,16000103,16000069,20260406T191207.000Z
15000082,1,16000071,16000086,16000064,16000002,16000103,16000069,20260406T191001.000Z
15000082,0,16000071,16000086,16000064,16000002,16000103,16000069,20260406T190809.000Z
15000292,0,16000098,16000030,16000023,16000063,16000085,16000099,20260406T190329.000Z
15000292,0,16000098,16000030,16000023,16000063,16000085,16000099,20260406T190125.000Z
15000292,1,16000098,16000030,16000023,16000063,16000085,16000099,20260406T185939.000Z
15000293,1,16000059,16000023,16000011,16000002,16000070,16000087,20260406T193634.000Z
15000293,1,16000059,16000023,16000011,16000002,16000070,16000087,20260406T193422.000Z
15000025,1,16000089,16000004,16000063,16000086,16000044,16000098,20260406T192914.000Z
15000025,0,16000089,16000004,16000063,16000086,16000044,16000098,20260406T192626.000Z
15000025,0,16000089,16000004,16000063,16000086,16000044,16000098,20260406T192237.000Z
15000115,1,16000049,16000025,16000063,16000014,16000083,16000012,20260406T191801.000Z
15000115,0,16000049,16000025,16000063,16000014,16000083,16000012,20260406T191541.000Z
15000115,1,16000049,16000025,16000063,16000014,16000083,16000012,20260406T191246.000Z
15000005,1,16000064,16000036,16000099,16000079,16000046,16000042,20260406T185507.000Z
15000005,1,16000064,16000036,16000099,16000079,16000046,16000042,20260406T185332.000Z
15000132,0,16000012,16000005,16000044,16000026,16000004,16000070,20260406T190311.000Z
15000132,0,16000012,16000005,16000044,16000026,16000004,16000070,20260406T190023.000Z
15000132,1,16000012,16000005,16000044,16000026,16000004,16000070,20260406T185734.000Z
15000440,1,16000077,16000099,16000064,16000081,16000061,16000047,20260406T194157.000Z
15000440,0,16000077,16000099,16000064,16000081,16000061,16000047,20260406T193908.000Z
15000440,1,16000077,16000099,16000064,16000081,16000061,16000047,20260406T193700.000Z
15000022,1,16000012,16000089,16000003,16000094,16000029,16000023,20260406T193118.000Z
15000022,1,16000012,16000089,16000003,16000094,16000029,16000023,20260406T192859.000Z
15000022,0,16000012,16000089,16000003,16000094,16000029,16000023,20260406T192640.000Z
15000306,1,16000011,16000102,16000086,16000012,16000014,16000098,20260406T192058.000Z
15000306,0,16000011,16000102,16000086,16000012,16000014,16000098,20260406T191846.000Z
15000306,1,16000011,16000102,16000086,16000012,16000014,16000098,20260406T191626.000Z
15000053,1,16000102,16000002,16000075,16000078,16000004,16000005,20260406T191110.000Z
15000053,1,16000102,16000002,16000075,16000078,16000004,16000005,20260406T190857.000Z
15000025,0,16000102,16000071,16000010,16000026,16000028,16000054,20260406T202424.000Z
15000010,1,16000044,16000030,16000059,16000095,16000102,16000004,20260406T203252.000Z
15000010,1,16000044,16000030,16000059,16000095,16000102,16000004,20260406T203058.000Z
15000019,0,16000040,16000012,16000073,16000019,16000094,16000070,20260406T202702.000Z
15000019,0,16000040,16000012,16000073,16000019,16000094,16000070,20260406T202535.000Z
15000019,1,16000040,16000012,16000073,16000019,16000094,16000070,20260406T202337.000Z
15000132,0,16000030,16000025,16000005,16000023,16000002,16000059,20260406T201910.000Z
15000132,0,16000030,16000025,16000005,16000023,16000002,16000059,20260406T201720.000Z
15000022,1,16000023,16000015,16000081,16000061,16000042,16000065,20260406T201143.000Z
15000022,0,16000023,16000015,16000081,16000061,16000042,16000065,20260406T200929.000Z
15000022,1,16000023,16000015,16000081,16000061,16000042,16000065,20260406T200710.000Z
15000440,1,16000022,16000023,16000046,16000003,16000102,16000012,20260406T200202.000Z
15000440,1,16000022,16000023,16000046,16000003,16000102,16000012,20260406T195917.000Z
15000007,1,16000014,16000019,16000001,16000005,16000004,16000070,20260406T195407.000Z
15000007,1,16000014,16000019,16000001,16000005,16000004,16000070,20260406T195223.000Z
15000018,0,16000079,16000039,16000073,16000049,16000078,16000070,20260406T194451.000Z
15000018,0,16000079,16000039,16000073,16000049,16000078,16000070,20260406T194345.000Z
15000368,1,16000099,16000023,16000022,16000003,16000011,16000065,20260406T194008.000Z
15000368,0,16000099,16000023,16000022,16000003,16000011,16000065,20260406T193807.000Z
15000368,1,16000099,16000023,16000022,16000003,16000011,16000065,20260406T193652.000Z
15000022,1,16000023,16000021,16000077,16000012,16000061,16000003,20260406T203439.000Z
15000022,0,16000023,16000021,16000077,16000012,16000061,16000003,20260406T203236.000Z
15000022,1,16000023,16000021,16000077,16000012,16000061,16000003,20260406T203018.000Z
15000292,1,16000005,16000014,16000063,16000077,16000002,16000012,20260406T200135.000Z
15000292,0,16000005,16000014,16000063,16000077,16000002,16000012,20260406T195845.000Z
15000292,1,16000005,16000014,16000063,16000077,16000002,16000012,20260406T195635.000Z
15000050,0,16000002,16000004,16000059,16000044,16000063,16000026,20260406T194813.000Z
15000050,0,16000002,16000004,16000059,16000044,16000063,16000026,20260406T194716.000Z
15000292,0,16000092,16000014,16000023,16000102,16000026,16000041,20260406T194303.000Z
15000292,0,16000092,16000014,16000023,16000102,16000026,16000041,20260406T194032.000Z
15000548,1,16000079,16000042,16000029,16000099,16000003,16000061,20260406T200307.000Z
15000548,1,16000079,16000042,16000029,16000099,16000003,16000061,20260406T200100.000Z
15000005,1,16000061,16000021,16000079,16000036,16000015,16000023,20260406T195358.000Z
15000005,0,16000061,16000021,16000079,16000036,16000015,16000023,20260406T195219.000Z
15000005,1,16000061,16000021,16000079,16000036,16000015,16000023,20260406T195010.000Z
15000368,1,16000071,16000048,16000064,16000011,16000046,16000103,20260406T194549.000Z
15000368,1,16000071,16000048,16000064,16000011,16000046,16000103,20260406T194446.000Z
15000548,0,16000015,16000064,16000061,16000021,16000046,16000072,20260406T194031.000Z
15000548,0,16000015,16000064,16000061,16000021,16000046,16000072,20260406T193856.000Z
15000132,1,16000004,16000002,16000059,16000012,16000044,16000095,20260406T193022.000Z
15000132,1,16000004,16000002,16000059,16000012,16000044,16000095,20260406T192734.000Z
15000293,1,16000085,16000089,16000077,16000004,16000102,16000023,20260406T192421.000Z
15000293,1,16000085,16000089,16000077,16000004,16000102,16000023,20260406T192244.000Z
15000019,0,16000005,16000075,16000078,16000099,16000002,16000018,20260406T191832.000Z
15000019,0,16000005,16000075,16000078,16000099,16000002,16000018,20260406T191657.000Z
15000019,1,16000005,16000075,16000078,16000099,16000002,16000018,20260406T191515.000Z
15000300,1,16000014,16000029,16000026,16000005,16000012,16000023,20260406T191138.000Z
15000300,1,16000014,16000029,16000026,16000005,16000012,16000023,20260406T190935.000Z
15000022,0,16000015,16000046,16000065,16000014,16000061,16000029,20260406T192456.000Z
15000022,0,16000015,16000046,16000065,16000014,16000061,16000029,20260406T192237.000Z
15000300,0,16000027,16000101,16000103,16000054,16000007,16000077,20260406T191655.000Z
15000300,0,16000027,16000101,16000103,16000054,16000007,16000077,20260406T191419.000Z
15000300,1,16000027,16000101,16000103,16000054,16000007,16000077,20260406T191158.000Z
15000010,0,16000028,16000103,16000063,16000044,16000023,16000081,20260406T213931.000Z
15000132,1,16000057,16000005,16000023,16000063,16000026,16000044,20260406T213511.000Z
15000132,1,16000057,16000005,16000023,16000063,16000026,16000044,20260406T213414.000Z
15000082,1,16000103,16000005,16000086,16000099,16000002,16000012,20260406T212841.000Z
15000082,1,16000103,16000005,16000086,16000099,16000002,16000012,20260406T212647.000Z
15000050,1,16000063,16000057,16000098,16000059,16000102,16000011,20260406T212156.000Z
15000050,1,16000063,16000057,16000098,16000059,16000102,16000011,20260406T211944.000Z
15000440,1,16000064,16000079,16000021,16000037,16000003,16000005,20260406T211430.000Z
15000440,1,16000064,16000079,16000021,16000037,16000003,16000005,20260406T211206.000Z
15000440,1,16000023,16000079,16000064,16000021,16000003,16000074,20260406T210708.000Z
15000440,1,16000023,16000079,16000064,16000021,16000003,16000074,20260406T210458.000Z
15000440,0,16000023,16000079,16000064,16000021,16000003,16000074,20260406T210235.000Z
15000440,1,16000064,16000047,16000022,16000102,16000005,16000073,20260406T205358.000Z
15000440,1,16000064,16000047,16000022,16000102,16000005,16000073,20260406T205036.000Z
15000143,1,16000057,16000009,16000011,16000074,16000023,16000059,20260406T204505.000Z
15000143,1,16000057,16000009,16000011,16000074,16000023,16000059,20260406T204217.000Z
15000132,0,16000063,16000062,16000030,16000002,16000004,16000102,20260406T203534.000Z
15000132,0,16000063,16000062,16000030,16000002,16000004,16000102,20260406T203246.000Z
15000132,1,16000063,16000062,16000030,16000002,16000004,16000102,20260406T202958.000Z
15000548,1,16000023,16000003,16000046,16000047,16000021,16000089,20260406T202421.000Z
15000368,1,16000098,16000042,16000023,16000061,16000021,16000046,20260406T212603.000Z
15000368,1,16000098,16000042,16000023,16000061,16000021,16000046,20260406T212359.000Z
15000019,1,16000099,16000079,16000001,16000063,16000015,16000025,20260406T211719.000Z
15000019,1,16000099,16000079,16000001,16000063,16000015,16000025,20260406T211436.000Z
15000019,0,16000099,16000079,16000001,16000063,16000015,16000025,20260406T211147.000Z
15000143,1,16000001,16000002,16000045,16000030,16000005,16000098,20260406T210640.000Z
15000143,1,16000001,16000002,16000045,16000030,16000005,16000098,20260406T210443.000Z
15000143,0,16000001,16000002,16000045,16000030,16000005,16000098,20260406T210156.000Z
15000548,0,16000029,16000064,16000023,16000062,16000103,16000021,20260406T205212.000Z
15000548,0,16000029,16000064,16000023,16000062,16000103,16000021,20260406T204955.000Z
15000548,1,16000029,16000064,16000023,16000062,16000103,16000021,20260406T204830.000Z
15000118,0,16000005,16000011,16000099,16000026,16000103,16000083,20260406T204421.000Z
15000118,0,16000005,16000011,16000099,16000026,16000103,16000083,20260406T204133.000Z
15000011,1,16000023,16000004,16000011,16000014,16000002,16000089,20260406T203349.000Z
15000011,1,16000023,16000004,16000011,16000014,16000002,16000089,20260406T203137.000Z
15000703,1,16000099,16000036,16000042,16000098,16000064,16000003,20260406T202617.000Z
15000703,1,16000099,16000036,16000042,16000098,16000064,16000003,20260406T202312.000Z
15000011,1,16000102,16000005,16000095,16000057,16000004,16000059,20260406T213643.000Z
15000011,0,16000102,16000005,16000095,16000057,16000004,16000059,20260406T213414.000Z
15000011,1,16000102,16000005,16000095,16000057,16000004,16000059,20260406T213119.000Z
15000083,1,16000014,16000025,16000011,16000005,16000002,16000102,20260406T212549.000Z
15000083,1,16000014,16000025,16000011,16000005,16000002,16000102,20260406T212432.000Z
15000548,1,16000023,16000047,16000056,16000068,16000036,16000065,20260406T211956.000Z
15000548,1,16000023,16000047,16000056,16000068,16000036,16000065,20260406T211820.000Z
15000072,0,16000039,16000001,16000025,16000012,16000056,16000099,20260406T211419.000Z
15000072,0,16000039,16000001,16000025,16000012,16000056,16000099,20260406T211131.000Z
15000072,1,16000039,16000001,16000025,16000012,16000056,16000099,20260406T210843.000Z
15000300,1,16000083,16000103,16000005,16000001,16000029,16000013,20260406T210126.000Z
15000300,1,16000083,16000103,16000005,16000001,16000029,16000013,20260406T205925.000Z
15000132,0,16000030,16000023,16000099,16000059,16000103,16000005,20260406T205444.000Z
15000132,0,16000030,16000023,16000099,16000059,16000103,16000005,20260406T205236.000Z
15000050,0,16000059,16000012,16000102,16000004,16000063,16000025,20260406T204747.000Z
15000050,0,16000059,16000012,16000102,16000004,16000063,16000025,20260406T204458.000Z
15000050,1,16000059,16000012,16000102,16000004,16000063,16000025,20260406T204239.000Z
15000440,1,16000022,16000046,16000103,16000002,16000012,16000061,20260406T203640.000Z
15000440,1,16000022,16000046,16000103,16000002,16000012,16000061,20260406T203439.000Z
15000548,0,16000061,16000001,16000021,16000074,16000014,16000079,20260406T213937.000Z
15000548,0,16000061,16000001,16000021,16000074,16000014,16000079,20260406T213702.000Z
15000018,1,16000083,16000012,16000073,16000005,16000079,16000001,20260406T213206.000Z
15000018,0,16000083,16000012,16000073,16000005,16000079,16000001,20260406T212953.000Z
15000018,1,16000083,16000012,16000073,16000005,16000079,16000001,20260406T212750.000Z
15000010,1,16000081,16000063,16000089,16000059,16000099,16000004,20260406T212014.000Z
15000010,1,16000081,16000063,16000089,16000059,16000099,16000004,20260406T211758.000Z
15000292,0,16000011,16000005,16000063,16000002,16000025,16000029,20260406T211316.000Z
15000292,0,16000011,16000005,16000063,16000002,16000025,16000029,20260406T211120.000Z
15000025,1,16000000,16000002,16000077,16000017,16000030,16000034,20260406T213251.000Z
15000025,1,16000000,16000002,16000077,16000017,16000030,16000034,20260406T213003.000Z
15000440,1,16000081,16000059,16000030,16000023,16000076,16000003,20260406T212544.000Z
15000440,1,16000081,16000059,16000030,16000023,16000076,16000003,20260406T212350.000Z
15000132,1,16000083,16000011,16000000,16000099,16000020,16000044,20260406T211711.000Z
15000132,1,16000083,16000011,16000000,16000099,16000020,16000044,20260406T211427.000Z
15000143,1,16000083,16000070,16000012,16000050,16000071,16000014,20260406T210736.000Z
15000143,1,16000083,16000070,16000012,16000050,16000071,16000014,20260406T210543.000Z
15000010,1,16000003,16000022,16000083,16000026,16000005,16000043,20260406T210048.000Z
15000010,1,16000003,16000022,16000083,16000026,16000005,16000043,20260406T205833.000Z
15000010,0,16000003,16000022,16000083,16000026,16000005,16000043,20260406T205606.000Z
15000005,1,16000023,16000061,16000042,16000012,16000079,16000099,20260406T214111.000Z
15000292,1,16000030,16000023,16000089,16000005,16000001,16000012,20260406T213429.000Z
15000292,1,16000030,16000023,16000089,16000005,16000001,16000012,20260406T213149.000Z
15000306,0,16000012,16000077,16000059,16000005,16000019,16000006,20260406T212635.000Z
15000306,0,16000012,16000077,16000059,16000005,16000019,16000006,20260406T212435.000Z
15000018,1,16000056,16000079,16000002,16000081,16000001,16000073,20260406T210212.000Z
