map,result,ally1,ally2,ally3,enemy1,enemy2,enemy3,timestamp
15000143,1,16000005,16000074,16000038,16000042,16000023,16000083,20260410T040914.000Z
15000143,1,16000023,16000012,16000044,16000063,16000089,16000001,20260410T040520.000Z
15000143,0,16000023,16000012,16000044,16000063,16000089,16000001,20260410T040231.000Z
15000143,0,16000023,16000012,16000044,16000063,16000089,16000001,20260410T035923.000Z
15000011,0,16000103,16000099,16000014,16000063,16000001,16000011,20260410T042239.000Z
15000011,0,16000103,16000099,16000014,16000063,16000001,16000011,20260410T042048.000Z
15000118,1,16000035,16000025,16000012,16000063,16000023,16000059,20260410T041609.000Z
15000118,1,16000035,16000025,16000012,16000063,16000023,16000059,20260410T041343.000Z
15000115,1,16000102,16000063,16000017,16000095,16000023,16000008,20260410T040652.000Z
15000115,0,16000102,16000063,16000017,16000095,16000023,16000008,20260410T040459.000Z
15000115,1,16000102,16000063,16000017,16000095,16000023,16000008,20260410T040243.000Z
15000292,1,16000068,16000077,16000092,16000004,16000043,16000005,20260410T035716.000Z
15000292,1,16000068,16000077,16000092,16000004,16000043,16000005,20260410T035514.000Z
15000293,0,16000086,16000011,16000081,16000102,16000087,16000002,20260410T034821.000Z
15000293,0,16000086,16000011,16000081,16000102,16000087,16000002,20260410T034624.000Z
15000548,0,16000011,16000003,16000023,16000012,16000042,16000079,20260410T034217.000Z
15000548,1,16000011,16000003,16000023,16000012,16000042,16000079,20260410T034007.000Z
15000548,0,16000011,16000003,16000023,16000012,16000042,16000079,20260410T033840.000Z
15000019,1,16000025,16000099,16000073,16000007,16000059,16000070,20260410T033322.000Z
15000019,1,16000025,16000099,16000073,16000007,16000059,16000070,20260410T033046.000Z
15000019,1,16000075,16000040,16000003,16000007,16000001,16000099,20260410T032552.000Z
15000019,1,16000075,16000040,16000003,16000007,16000001,16000099,20260410T032303.000Z
15000548,0,16000103,16000072,16000056,16000021,16000023,16000003,20260410T031822.000Z
15000548,1,16000103,16000072,16000056,16000021,16000023,16000003,20260410T031551.000Z
15000548,0,16000103,16000072,16000056,16000021,16000023,16000003,20260410T031325.000Z
15001021,0,16000012,16000002,16000059,16000089,16000099,16000063,20260410T030710.000Z
15001021,0,16000012,16000002,16000059,16000089,16000099,16000063,20260410T030352.000Z
15000143,1,16000023,16000012,16000103,16000026,16000030,16000077,20260410T025949.000Z
15000022,1,16000103,16000011,16000042,16000029,16000103,16000004,20260410T053300.000Z
15000018,1,16000078,16000081,16000012,16000065,16000001,16000099,20260410T053008.000Z
15000115,1,16000011,16000070,16000017,16000038,16000063,16000000,20260410T052707.000Z
15000072,1,16000001,16000012,16000002,16000003,16000042,16000079,20260410T052901.000Z
15000072,1,16000001,16000012,16000002,16000003,16000042,16000079,20260410T052645.000Z
15000548,0,16000001,16000042,16000021,16000089,16000099,16000036,20260410T052206.000Z
15000548,1,16000001,16000042,16000021,16000089,16000099,16000036,20260410T051849.000Z
15000548,0,16000001,16000042,16000021,16000089,16000099,16000036,20260410T051626.000Z
15000703,0,16000032,16000023,16000061,16000021,16000036,16000003,20260410T051046.000Z
15000703,0,16000032,16000023,16000061,16000021,16000036,16000003,20260410T050810.000Z
15000132,1,16000012,16000011,16000097,16000023,16000002,16000044,20260410T050207.000Z
15000132,0,16000012,16000011,16000097,16000023,16000002,16000044,20260410T050113.000Z
15000132,1,16000012,16000011,16000097,16000023,16000002,16000044,20260410T045723.000Z
15000306,0,16000006,16000063,16000099,16000102,16000023,16000044,20260410T045232.000Z
15000306,0,16000006,16000063,16000099,16000102,16000023,16000044,20260410T044933.000Z
15000703,0,16000015,16000003,16000036,16000011,16000042,16000079,20260410T044049.000Z
15000703,1,16000015,16000003,16000036,16000011,16000042,16000079,20260410T043821.000Z
15000703,0,16000015,16000003,16000036,16000011,16000042,16000079,20260410T043555.000Z
15000007,0,16000086,16000023,16000057,16000076,16000004,16000074,20260410T043041.000Z
15000007,0,16000086,16000023,16000057,16000076,16000004,16000074,20260410T042839.000Z
15000010,1,16000012,16000102,16000062,16000078,16000019,16000044,20260410T053313.000Z
15000010,1,16000012,16000102,16000062,16000078,16000019,16000044,20260410T053045.000Z
15000440,1,16000046,16000009,16000102,16000021,16000005,16000030,20260410T052635.000Z
15000440,1,16000046,16000009,16000102,16000021,16000005,16000030,20260410T052440.000Z
15000115,1,16000044,16000030,16000026,16000023,16000014,16000063,20260410T051838.000Z
15000115,1,16000044,16000030,16000026,16000023,16000014,16000063,20260410T051659.000Z
15000143,1,16000049,16000077,16000030,16000004,16000103,16000054,20260410T051308.000Z
15000143,1,16000049,16000077,16000030,16000004,16000103,16000054,20260410T051118.000Z
15000082,1,16000011,16000022,16000012,16000075,16000031,16000002,20260410T050800.000Z
15000082,1,16000011,16000022,16000012,16000075,16000031,16000002,20260410T050632.000Z
15000440,0,16000064,16000043,16000021,16000005,16000023,16000030,20260410T050240.000Z
15000440,0,16000064,16000043,16000021,16000005,16000023,16000030,20260410T045937.000Z
15000293,1,16000035,16000023,16000102,16000099,16000075,16000070,20260410T045400.000Z
15000293,1,16000035,16000023,16000102,16000099,16000075,16000070,20260410T045214.000Z
15000019,1,16000099,16000103,16000002,16000008,16000079,16000012,20260410T044413.000Z
15000019,1,16000099,16000103,16000002,16000008,16000079,16000012,20260410T044152.000Z
15000053,1,16000077,16000075,16000082,16000025,16000083,16000006,20260410T050439.000Z
15000053,1,16000077,16000075,16000082,16000025,16000083,16000006,20260410T050330.000Z
15001021,1,16000011,16000001,16000013,16000071,16000045,16000009,20260410T045806.000Z
15001021,1,16000011,16000001,16000013,16000071,16000045,16000009,20260410T045518.000Z
15000293,1,16000087,16000059,16000085,16000066,16000031,16000063,20260410T045052.000Z
15000293,1,16000087,16000059,16000085,16000066,16000031,16000063,20260410T044908.000Z
15000010,1,16000014,16000017,16000020,16000051,16000012,16000026,20260410T044525.000Z
15000010,1,16000014,16000017,16000020,16000051,16000012,16000026,20260410T044238.000Z
15000011,0,16000004,16000041,16000059,16000044,16000046,16000026,20260410T043839.000Z
15000011,0,16000004,16000041,16000059,16000044,16000046,16000026,20260410T043655.000Z
15000025,1,16000030,16000059,16000005,16000063,16000002,16000038,20260410T043241.000Z
15000025,1,16000030,16000059,16000005,16000063,16000002,16000038,20260410T043104.000Z
15000292,0,16000047,16000017,16000102,16000030,16000062,16000070,20260410T042431.000Z
15000292,0,16000047,16000017,16000102,16000030,16000062,16000070,20260410T042249.000Z
15000300,1,16000013,16000102,16000099,16000001,16000012,16000005,20260410T041739.000Z
15000300,1,16000013,16000102,16000099,16000001,16000012,16000005,20260410T041532.000Z
15000132,1,16000103,16000002,16000004,16000035,16000071,16000102,20260410T041046.000Z
15000132,1,16000103,16000002,16000004,16000035,16000071,16000102,20260410T040832.000Z
15000050,0,16000090,16000009,16000102,16000070,16000002,16000005,20260410T040401.000Z
15000050,0,16000090,16000009,16000102,16000070,16000002,16000005,20260410T040252.000Z
15000082,1,16000095,16000077,16000102,16000005,16000022,16000086,20260410T035712.000Z
15000082,1,16000095,16000077,16000102,16000005,16000022,16000086,20260410T035522.000Z
15000072,0,16000040,16000036,16000065,16000004,16000003,16000079,20260410T035109.000Z
15000072,0,16000040,16000036,16000065,16000004,16000003,16000079,20260410T034925.000Z
15000005,1,16000046,16000023,16000021,16000001,16000079,16000099,20260410T050948.000Z
15000005,0,16000046,16000023,16000021,16000001,16000079,16000099,20260410T050728.000Z
15000005,1,16000046,16000023,16000021,16000001,16000079,16000099,20260410T050510.000Z
15000082,0,16000002,16000023,16000098,16000085,16000048,16000076,20260410T045837.000Z
15000082,1,16000002,16000023,16000098,16000085,16000048,16000076,20260410T045632.000Z
15000082,0,16000002,16000023,16000098,16000085,16000048,16000076,20260410T045505.000Z
15000050,0,16000102,16000000,16000004,16000005,16000059,16000002,20260410T053135.000Z
15000022,0,16000032,16000046,16000005,16000012,16000014,16000093,20260410T041749.000Z
15000022,0,16000032,16000046,16000005,16000012,16000014,16000093,20260410T041546.000Z
15000132,1,16000059,16000020,16000083,16000005,16000030,16000004,20260410T041048.000Z
15000132,1,16000059,16000020,16000083,16000005,16000030,16000004,20260410T040727.000Z
15000115,0,16000017,16000023,16000005,16000030,16000102,16000063,20260410T040213.000Z
15000115,0,16000017,16000023,16000005,16000030,16000102,16000063,20260410T040035.000Z
15000132,1,16000004,16000059,16000023,16000044,16000005,16000011,20260410T035615.000Z
15000132,1,16000004,16000059,16000023,16000044,16000005,16000011,20260410T035346.000Z
15000440,0,16000012,16000003,16000102,16000021,16000023,16000065,20260410T034803.000Z
15000440,0,16000012,16000003,16000102,16000021,16000023,16000065,20260410T034509.000Z
15000053,0,16000059,16000070,16000075,16000073,16000004,16000063,20260410T034143.000Z
15000053,1,16000059,16000070,16000075,16000073,16000004,16000063,20260410T033936.000Z
15000053,0,16000059,16000070,16000075,16000073,16000004,16000063,20260410T033746.000Z
15000082,0,16000102,16000089,16000047,16000037,16000023,16000012,20260410T033329.000Z
15000082,0,16000102,16000089,16000047,16000037,16000023,16000012,20260410T033110.000Z
15000025,1,16000006,16000023,16000063,16000077,16000012,16000059,20260410T032539.000Z
15000025,1,16000006,16000023,16000063,16000077,16000012,16000059,20260410T032245.000Z
15000292,1,16000063,16000006,16000005,16000089,16000014,16000059,20260410T031708.000Z
15000292,1,16000063,16000006,16000005,16000089,16000014,16000059,20260410T031523.000Z
15000050,0,16000005,16000001,16000078,16000083,16000023,16000004,20260410T031003.000Z
15000050,0,16000005,16000001,16000078,16000083,16000023,16000004,20260410T030714.000Z
15000050,1,16000005,16000001,16000078,16000083,16000023,16000004,20260410T030425.000Z
15000053,1,16000039,16000054,16000063,16000071,16000103,16000042,20260410T052751.000Z
15000053,1,16000039,16000054,16000063,16000071,16000103,16000042,20260410T052524.000Z
15000703,0,16000013,16000076,16000031,16000026,16000025,16000003,20260410T052044.000Z
15000703,0,16000013,16000076,16000031,16000026,16000025,16000003,20260410T051835.000Z
15000115,1,16000013,16000002,16000063,16000054,16000039,16000014,20260410T051508.000Z
15000115,1,16000013,16000002,16000063,16000054,16000039,16000014,20260410T051329.000Z
15000018,0,16000008,16000003,16000001,16000070,16000075,16000020,20260410T050922.000Z
15000018,0,16000008,16000003,16000001,16000070,16000075,16000020,20260410T050712.000Z
15000368,0,16000015,16000003,16000018,16000042,16000014,16000077,20260410T050214.000Z
15000368,0,16000015,16000003,16000018,16000042,16000014,16000077,20260410T050034.000Z
15000368,1,16000015,16000003,16000018,16000042,16000014,16000077,20260410T045735.000Z
15000368,1,16000063,16000003,16000048,16000001,16000005,16000014,20260410T045245.000Z
15000368,1,16000063,16000003,16000048,16000001,16000005,16000014,20260410T045130.000Z
15000300,0,16000063,16000102,16000009,16000092,16000019,16000071,20260410T044815.000Z
15000300,0,16000063,16000102,16000009,16000092,16000019,16000071,20260410T044649.000Z
15000011,1,16000059,16000057,16000095,16000063,16000099,16000050,20260410T050441.000Z
15000011,1,16000059,16000057,16000095,16000063,16000099,16000050,20260410T050221.000Z
15000007,1,16000059,16000095,16000046,16000012,16000001,16000061,20260410T045702.000Z
15000007,1,16000059,16000095,16000046,16000012,16000001,16000061,20260410T045518.000Z
15000703,1,16000021,16000003,16000046,16000047,16000031,16000042,20260410T045057.000Z
15000703,0,16000021,16000003,16000046,16000047,16000031,16000042,20260410T044840.000Z
15000703,1,16000021,16000003,16000046,16000047,16000031,16000042,20260410T044539.000Z
15000118,1,16000000,16000103,16000083,16000099,16000002,16000026,20260410T044049.000Z
15000118,1,16000000,16000103,16000083,16000099,16000002,16000026,20260410T043809.000Z
15000703,1,16000103,16000064,16000001,16000003,16000023,16000037,20260410T041645.000Z
15000703,1,16000103,16000064,16000001,16000003,16000023,16000037,20260410T041427.000Z
15000005,0,16000099,16000025,16000001,16000065,16000003,16000023,20260410T040728.000Z
15000005,0,16000099,16000025,16000001,16000065,16000003,16000023,20260410T040510.000Z
15000010,0,16000050,16000057,16000001,16000063,16000059,16000083,20260410T040008.000Z
15000010,0,16000050,16000057,16000001,16000063,16000059,16000083,20260410T035801.000Z
15000010,1,16000050,16000057,16000001,16000063,16000059,16000083,20260410T035547.000Z
15000019,1,16000025,16000099,16000075,16000012,16000077,16000007,20260410T035051.000Z
15000019,1,16000025,16000099,16000075,16000012,16000077,16000007,20260410T034839.000Z
15000115,1,16000099,16000014,16000054,16000063,16000071,16000103,20260410T034434.000Z
15000115,1,16000099,16000014,16000054,16000063,16000071,16000103,20260410T034104.000Z
15000368,0,16000042,16000090,16000064,16000102,16000004,16000058,20260410T031904.000Z
15000368,0,16000042,16000090,16000064,16000102,16000004,16000058,20260410T031552.000Z
15000143,0,16000083,16000077,16000063,16000002,16000042,16000102,20260410T033131.000Z
15000143,0,16000083,16000077,16000063,16000002,16000042,16000102,20260410T032902.000Z
15000018,1,16000009,16000050,16000077,16000043,16000009,16000003,20260410T043338.000Z
15000007,0,16000026,16000002,16000005,16000020,16000008,16000011,20260410T043038.000Z
15000053,1,16000007,16000004,16000002,16000071,16000008,16000007,20260410T042722.000Z
15000053,1,16000047,16000007,16000002,16000042,16000002,16000004,20260410T042058.000Z
15000306,1,16000030,16000014,16000069,16000070,16000010,16000004,20260410T041728.000Z
15000548,1,16000042,16000021,16000062,16000056,16000003,16000012,20260410T051113.000Z
15000548,1,16000042,16000021,16000062,16000056,16000003,16000012,20260410T050857.000Z
15000082,0,16000021,16000094,16000002,16000079,16000071,16000047,20260410T043947.000Z
15000082,0,16000021,16000094,16000002,16000079,16000071,16000047,20260410T043744.000Z
15000703,0,16000003,16000097,16000093,16000064,16000071,16000036,20260410T043026.000Z
15000703,0,16000003,16000097,16000093,16000064,16000071,16000036,20260410T042827.000Z
15000306,0,16000083,16000098,16000097,16000085,16000099,16000044,20260410T042249.000Z
15000306,0,16000083,16000098,16000097,16000085,16000099,16000044,20260410T042051.000Z
15000306,1,16000083,16000098,16000097,16000085,16000099,16000044,20260410T041907.000Z
15000143,1,16000086,16000059,16000048,16000081,16000030,16000067,20260410T041254.000Z
15000143,0,16000086,16000059,16000048,16000081,16000030,16000067,20260410T041006.000Z
15000143,1,16000086,16000059,16000048,16000081,16000030,16000067,20260410T040800.000Z
15000082,0,16000065,16000022,16000089,16000021,16000003,16000062,20260410T040224.000Z
15000082,1,16000065,16000022,16000089,16000021,16000003,16000062,20260410T040006.000Z
15000082,0,16000065,16000022,16000089,16000021,16000003,16000062,20260410T035749.000Z
15000548,1,16000090,16000036,16000003,16000015,16000023,16000011,20260410T035219.000Z
15000548,1,16000090,16000036,16000003,16000015,16000023,16000011,20260410T035023.000Z
15000548,0,16000090,16000036,16000003,16000015,16000023,16000011,20260410T034759.000Z
15000300,0,16000063,16000016,16000005,16000083,16000095,16000012,20260410T033436.000Z
15000300,0,16000063,16000016,16000005,16000083,16000095,16000012,20260410T033200.000Z
15000548,1,16000046,16000097,16000079,16000003,16000005,16000021,20260410T032507.000Z
15000548,1,16000046,16000097,16000079,16000003,16000005,16000021,20260410T032304.000Z
15000143,1,16000099,16000102,16000005,16000001,16000026,16000012,20260410T031847.000Z
15000143,1,16000099,16000102,16000005,16000001,16000026,16000012,20260410T031750.000Z
15000019,0,16000076,16000079,16000019,16000086,16000001,16000099,20260410T051404.000Z
15000019,0,16000076,16000079,16000019,16000086,16000001,16000099,20260410T051115.000Z
15000019,1,16000076,16000079,16000019,16000086,16000001,16000099,20260410T050826.000Z
15000005,0,16000021,16000042,16000099,16000074,16000015,16000079,20260410T050306.000Z
15000005,0,16000021,16000042,16000099,16000074,16000015,16000079,20260410T050049.000Z
15000293,1,16000084,16000066,16000087,16000099,16000098,16000063,20260410T045055.000Z
15000293,1,16000084,16000066,16000087,16000099,16000098,16000063,20260410T044823.000Z
15000118,1,16000012,16000026,16000076,16000086,16000023,16000099,20260410T043953.000Z
15000118,1,16000012,16000026,16000076,16000086,16000023,16000099,20260410T043834.000Z
15000440,0,16000021,16000005,16000089,16000011,16000023,16000064,20260410T043247.000Z
15000440,0,16000021,16000005,16000089,16000011,16000023,16000064,20260410T043057.000Z
15000440,1,16000021,16000005,16000089,16000011,16000023,16000064,20260410T042731.000Z
15000083,0,16000021,16000042,16000094,16000003,16000059,16000046,20260410T042214.000Z
15000083,1,16000021,16000042,16000094,16000003,16000059,16000046,20260410T041955.000Z
15000083,0,16000021,16000042,16000094,16000003,16000059,16000046,20260410T041738.000Z
15000010,1,16000008,16000099,16000023,16000074,16000081,16000063,20260410T040905.000Z
15000010,1,16000008,16000099,16000023,16000074,16000081,16000063,20260410T040646.000Z
15000548,0,16000015,16000042,16000079,16000103,16000046,16000074,20260410T035800.000Z
15000548,0,16000015,16000042,16000079,16000103,16000046,16000074,20260410T035604.000Z
15000118,0,16000102,16000026,16000040,16000093,16000011,16000023,20260410T035020.000Z
15000118,0,16000102,16000026,16000040,16000093,16000011,16000023,20260410T034852.000Z
15000019,1,16000083,16000019,16000003,16000065,16000046,16000012,20260410T040923.000Z
15000019,1,16000083,16000019,16000003,16000065,16000046,16000012,20260410T040634.000Z
15000019,0,16000083,16000019,16000003,16000065,16000046,16000012,20260410T040347.000Z
15000440,1,16000021,16000031,16000005,16000064,16000001,16000046,20260410T035728.000Z
15000440,0,16000021,16000031,16000005,16000064,16000001,16000046,20260410T035351.000Z
15000440,1,16000021,16000031,16000005,16000064,16000001,16000046,20260410T035138.000Z
15000132,0,16000089,16000044,16000043,16000002,16000100,16000004,20260410T034032.000Z
15000132,0,16000089,16000044,16000043,16000002,16000100,16000004,20260410T033919.000Z
15000007,1,16000014,16000011,16000004,16000002,16000027,16000012,20260410T053217.000Z
15000007,1,16000014,16000011,16000004,16000002,16000027,16000012,20260410T053026.000Z
15000025,0,16000005,16000014,16000001,16000020,16000103,16000063,20260410T052645.000Z
15000025,0,16000005,16000014,16000001,16000020,16000103,16000063,20260410T052357.000Z
15000025,1,16000005,16000014,16000001,16000020,16000103,16000063,20260410T052153.000Z
15000025,1,16000030,16000001,16000026,16000103,16000000,16000097,20260410T051701.000Z
15000025,1,16000030,16000001,16000026,16000103,16000000,16000097,20260410T051600.000Z
15000050,1,16000014,16000038,16000085,16000012,16000017,16000070,20260410T051046.000Z
15000050,1,16000014,16000038,16000085,16000012,16000017,16000070,20260410T050715.000Z
15001021,0,16000043,16000002,16000014,16000004,16000099,16000059,20260410T050145.000Z
15001021,0,16000043,16000002,16000014,16000004,16000099,16000059,20260410T045829.000Z
15000118,1,16000011,16000028,16000030,16000025,16000014,16000103,20260410T045352.000Z
15000118,1,16000011,16000028,16000030,16000025,16000014,16000103,20260410T045104.000Z
15000118,0,16000011,16000028,16000030,16000025,16000014,16000103,20260410T044807.000Z
15000118,1,16000004,16000014,16000026,16000102,16000002,16000083,20260410T043807.000Z
15000118,1,16000004,16000014,16000026,16000102,16000002,16000083,20260410T043549.000Z
15000010,1,16000020,16000030,16000023,16000059,16000083,16000063,20260410T042843.000Z
15000010,0,16000020,16000030,16000023,16000059,16000083,16000063,20260410T042701.000Z
15000010,1,16000020,16000030,16000023,16000059,16000083,16000063,20260410T042433.000Z
15000368,1,16000067,16000099,16000012,16000023,16000014,16000043,20260410T040256.000Z
15000368,1,16000067,16000099,16000012,16000023,16000014,16000043,20260410T035935.000Z
15000368,0,16000067,16000099,16000012,16000023,16000014,16000043,20260410T035707.000Z
15000292,1,16000009,16000026,16000048,16000103,16000012,16000019,20260410T035246.000Z
15000292,1,16000009,16000026,16000048,16000103,16000012,16000019,20260410T035051.000Z
15001021,0,16000001,16000014,16000102,16000030,16000063,16000026,20260410T042843.000Z
15001021,1,16000001,16000014,16000102,16000030,16000063,16000026,20260410T042727.000Z
15001021,0,16000001,16000014,16000102,16000030,16000063,16000026,20260410T042521.000Z
15001021,0,16000012,16000059,16000002,16000008,16000001,16000005,20260410T053206.000Z
15001021,0,16000012,16000059,16000002,16000008,16000001,16000005,20260410T052846.000Z
15000018,0,16000079,16000025,16000001,16000005,16000075,16000056,20260410T052217.000Z
15000018,0,16000079,16000025,16000001,16000005,16000075,16000056,20260410T051944.000Z
15000018,1,16000079,16000025,16000001,16000005,16000075,16000056,20260410T051722.000Z
15000083,1,16000023,16000046,16000022,16000005,16000076,16000036,20260410T051254.000Z
15000083,1,16000023,16000046,16000022,16000005,16000076,16000036,20260410T051051.000Z
15000132,1,16000017,16000012,16000059,16000028,16000083,16000070,20260410T050611.000Z
15000132,0,16000017,16000012,16000059,16000028,16000083,16000070,20260410T050452.000Z
15000132,1,16000017,16000012,16000059,16000028,16000083,16000070,20260410T050203.000Z
15000018,1,16000035,16000040,16000103,16000043,16000083,16000030,20260410T045713.000Z
15000018,1,16000035,16000040,16000103,16000043,16000083,16000030,20260410T045425.000Z
15000018,0,16000035,16000040,16000103,16000043,16000083,16000030,20260410T045244.000Z
15000440,1,16000099,16000046,16000047,16000065,16000003,16000063,20260410T044354.000Z
15000440,1,16000099,16000046,16000047,16000065,16000003,16000063,20260410T044201.000Z
15000007,0,16000086,16000030,16000023,16000081,16000012,16000083,20260410T043536.000Z
15000007,0,16000086,16000030,16000023,16000081,16000012,16000083,20260410T043250.000Z
15000007,1,16000086,16000030,16000023,16000081,16000012,16000083,20260410T042929.000Z
15000082,1,16000044,16000103,16000086,16000045,16000023,16000063,20260410T042416.000Z
15000082,1,16000044,16000103,16000086,16000045,16000023,16000063,20260410T042228.000Z
15000025,0,16000086,16000059,16000026,16000084,16000063,16000067,20260410T041741.000Z
15000025,0,16000086,16000059,16000026,16000084,16000063,16000067,20260410T041455.000Z
15000132,0,16000044,16000103,16000059,16000024,16000014,16000041,20260410T041041.000Z
15000132,0,16000044,16000103,16000059,16000024,16000014,16000041,20260410T040935.000Z
15001021,0,16000099,16000083,16000086,16000044,16000012,16000005,20260410T053253.000Z
15001021,0,16000099,16000083,16000086,16000044,16000012,16000005,20260410T053101.000Z
15000005,1,16000023,16000098,16000005,16000011,16000099,16000089,20260410T052653.000Z
15000005,0,16000023,16000098,16000005,16000011,16000099,16000089,20260410T052441.000Z
15000005,1,16000023,16000098,16000005,16000011,16000099,16000089,20260410T052241.000Z
15000293,1,16000008,16000098,16000096,16000005,16000086,16000085,20260410T051550.000Z
15000293,1,16000008,16000098,16000096,16000005,16000086,16000085,20260410T051410.000Z
15000293,0,16000008,16000098,16000096,16000005,16000086,16000085,20260410T051057.000Z
15000053,1,16000073,16000008,16000099,16000070,16000012,16000001,20260410T050604.000Z
15000053,1,16000073,16000008,16000099,16000070,16000012,16000001,20260410T050403.000Z
15000300,1,16000092,16000019,16000001,16000063,16000087,16000053,20260410T045840.000Z
15000300,1,16000092,16000019,16000001,16000063,16000087,16000053,20260410T045553.000Z
15000300,0,16000092,16000019,16000001,16000063,16000087,16000053,20260410T045315.000Z
15001021,0,16000067,16000025,16000023,16000083,16000063,16000012,20260410T040643.000Z
15001021,0,16000067,16000025,16000023,16000083,16000063,16000012,20260410T040328.000Z
15001021,1,16000067,16000025,16000023,16000083,16000063,16000012,20260410T040015.000Z
15000022,1,16000036,16000079,16000097,16000065,16000003,16000042,20260410T035505.000Z
15000022,1,16000036,16000079,16000097,16000065,16000003,16000042,20260410T035243.000Z
15000022,0,16000036,16000079,16000097,16000065,16000003,16000042,20260410T035023.000Z
15000011,1,16000095,16000023,16000063,16000005,16000002,16000083,20260410T034542.000Z
15000011,1,16000095,16000023,16000063,16000005,16000002,16000083,20260410T034345.000Z
15000703,1,16000037,16000003,16000099,16000089,16000021,16000066,20260410T033147.000Z
15000703,0,16000037,16000003,16000099,16000089,16000021,16000066,20260410T032916.000Z
15000703,1,16000037,16000003,16000099,16000089,16000021,16000066,20260410T032542.000Z
15000306,0,16000085,16000063,16000017,16000076,16000014,16000020,20260410T052929.000Z
15000306,0,16000085,16000063,16000017,16000076,16000014,16000020,20260410T052740.000Z
15000018,0,16000030,16000078,16000007,16000001,16000002,16000079,20260410T052249.000Z
15000018,0,16000030,16000078,16000007,16000001,16000002,16000079,20260410T052036.000Z
15000018,1,16000030,16000078,16000007,16000001,16000002,16000079,20260410T051810.000Z
15000293,1,16000086,16000083,16000098,16000089,16000087,16000030,20260410T051315.000Z
15000293,1,16000086,16000083,16000098,16000089,16000087,16000030,20260410T051133.000Z
15000132,1,16000005,16000023,16000004,16000001,16000083,16000059,20260410T052321.000Z
15000132,1,16000005,16000023,16000004,16000001,16000083,16000059,20260410T052139.000Z
15000132,0,16000005,16000023,16000004,16000001,16000083,16000059,20260410T051852.000Z
15000300,1,16000095,16000005,16000099,16000098,16000023,16000013,20260410T051326.000Z
15000300,1,16000095,16000005,16000099,16000098,16000023,16000013,20260410T051144.000Z
15000440,0,16000021,16000030,16000098,16000048,16000023,16000003,20260410T045717.000Z
15000440,0,16000021,16000030,16000098,16000048,16000023,16000003,20260410T045558.000Z
15000118,1,16000001,16000085,16000012,16000023,16000063,16000030,20260410T045353.000Z
15000118,1,16000001,16000085,16000012,16000023,16000063,16000030,20260410T045149.000Z
15001021,1,16000023,16000012,16000086,16000089,16000063,16000002,20260410T044843.000Z
15001021,1,16000023,16000012,16000086,16000089,16000063,16000002,20260410T044723.000Z
15000025,1,16000099,16000001,16000004,16000103,16000044,16000002,20260410T044238.000Z
15000025,1,16000099,16000001,16000004,16000103,16000044,16000002,20260410T044109.000Z
15000132,1,16000063,16000047,16000074,16000005,16000004,16000044,20260410T042741.000Z
15000132,1,16000063,16000047,16000074,16000005,16000004,16000044,20260410T042556.000Z
15000548,0,16000081,16000026,16000036,16000042,16000046,16000002,20260410T040027.000Z
15000548,0,16000081,16000026,16000036,16000042,16000046,16000002,20260410T035802.000Z
15000143,1,16000097,16000103,16000026,16000045,16000005,16000011,20260410T035351.000Z
15000143,1,16000097,16000103,16000026,16000045,16000005,16000011,20260410T035125.000Z
15000143,1,16000074,16000026,16000083,16000098,16000023,16000063,20260410T033934.000Z
15000143,1,16000074,16000026,16000083,16000098,16000023,16000063,20260410T033737.000Z
15000132,1,16000026,16000004,16000023,16000030,16000059,16000063,20260410T033314.000Z
15000132,1,16000026,16000004,16000023,16000030,16000059,16000063,20260410T033104.000Z
15000072,0,16000002,16000040,16000012,16000001,16000102,16000099,20260410T032616.000Z
15000072,0,16000002,16000040,16000012,16000001,16000102,16000099,20260410T032415.000Z
15000072,1,16000002,16000040,16000012,16000001,16000102,16000099,20260410T032237.000Z
15000025,1,16000026,16000008,16000030,16000067,16000012,16000063,20260410T031743.000Z
15000025,1,16000026,16000008,16000030,16000067,16000012,16000063,20260410T031612.000Z
15000300,0,16000023,16000095,16000099,16000054,16000019,16000102,20260410T031042.000Z
15000300,1,16000023,16000095,16000099,16000054,16000019,16000102,20260410T030827.000Z
15000300,0,16000023,16000095,16000099,16000054,16000019,16000102,20260410T030641.000Z
15001021,0,16000060,16000023,16000026,16000025,16000083,16000012,20260410T030026.000Z
15000019,1,16000019,16000027,16000073,16000083,16000012,16000094,20260410T045618.000Z
15000019,1,16000019,16000027,16000073,16000083,16000012,16000094,20260410T045501.000Z
15000118,1,16000023,16000001,16000099,16000063,16000044,16000074,20260410T044716.000Z
15000118,1,16000023,16000001,16000099,16000063,16000044,16000074,20260410T044612.000Z
15000292,0,16000023,16000044,16000092,16000045,16000063,16000099,20260410T043529.000Z
15000292,0,16000023,16000044,16000092,16000045,16000063,16000099,20260410T043240.000Z
15000292,1,16000023,16000044,16000092,16000045,16000063,16000099,20260410T042955.000Z
15000143,0,16000005,16000098,16000063,16000023,16000059,16000030,20260410T041222.000Z
15000143,0,16000005,16000098,16000063,16000023,16000059,16000030,20260410T041109.000Z
15001021,1,16000005,16000063,16000011,16000035,16000102,16000099,20260410T040502.000Z
15001021,0,16000005,16000063,16000011,16000035,16000102,16000099,20260410T040405.000Z
15001021,1,16000005,16000063,16000011,16000035,16000102,16000099,20260410T040034.000Z
