map,result,ally1,ally2,ally3,enemy1,enemy2,enemy3,id,order_index
15000083,0,16000011,16000089,16000021,16000042,16000061,16000065,85f03898dc3fcb69e6663a37eb0b7ae1,7101
15000053,0,16000083,16000075,16000030,16000005,16000102,16000002,1cc79d9e2eae171b543f54d3182b1c60,7102
15000053,1,16000083,16000075,16000030,16000005,16000102,16000002,146c92dd1d2558fb6f41f7cd0658ca42,7103
15000053,0,16000083,16000075,16000030,16000005,16000102,16000002,eccd231de1a165a7d68fdbc25caf2c66,7104
15000018,1,16000079,16000003,16000095,16000070,16000056,16000023,1b99e4062ab1cf22ce7a0bd40f2d792c,7105
15000018,1,16000079,16000003,16000095,16000070,16000056,16000023,3800caea4768eacbc1692631d6cc698a,7106
15000292,1,16000063,16000083,16000025,16000011,16000059,16000048,89121afd2d57b171b0db6b863362fb17,7107
15000292,1,16000063,16000083,16000025,16000011,16000059,16000048,9f1a689a2993758a32ede7f9665d1ae6,7108
15000005,1,16000001,16000023,16000036,16000099,16000058,16000005,df2dec4eeb2ef5fcd568d78e081d034b,7109
15000005,0,16000001,16000023,16000036,16000099,16000058,16000005,bc0eb0e353f5022fa9621851616bfde8,7110
15000005,1,16000001,16000023,16000036,16000099,16000058,16000005,7804e50cdb5d68b43d0a4c391f99b8fb,7111
15000115,0,16000030,16000005,16000011,16000040,16000063,16000057,6ea2e8285294c14611cf05a32183c398,7112
15000115,0,16000030,16000005,16000011,16000040,16000063,16000057,9983bc81b1b9fe1b3298285210389323,7113
15000025,1,16000017,16000103,16000054,16000063,16000045,16000030,9cad1050f38051ee4a111920571aa2a7,7114
15000083,1,16000103,16000089,16000023,16000072,16000042,16000071,3d42700c58ed224927e326eefb28ea6d,7115
15000011,1,16000057,16000017,16000001,16000030,16000071,16000076,9426fc825edd9c31ff3332d92374646d,7116
15000143,1,16000059,16000044,16000023,16000063,16000099,16000002,c8f44f201f01efc34707dbaf5303c687,7117
15000143,0,16000059,16000044,16000023,16000063,16000099,16000002,2b3824d012bf91e51ba009d2aa20a4e4,7118
15000143,1,16000059,16000044,16000023,16000063,16000099,16000002,d015081f85edaee2a12c5492aa544104,7119
15000050,1,16000000,16000044,16000078,16000004,16000063,16000002,d7818ebecebb06ae1f3402d76aceef01,7120
15000050,1,16000000,16000044,16000078,16000004,16000063,16000002,56b6a947a1b6374ef71938e704da676e,7121
15000050,0,16000000,16000044,16000078,16000004,16000063,16000002,c945f5f1c0db436b82cac195e4132023,7122
15000143,1,16000059,16000008,16000097,16000045,16000102,16000023,b922d4e463316f89f888cf97981acb13,7123
15000143,1,16000059,16000008,16000097,16000045,16000102,16000023,21b1379e14ec584fe9f7be5ef6bb262b,7124
15000005,1,16000099,16000036,16000074,16000079,16000046,16000064,4df0d6100b9231923e683e33256048fa,7125
15000005,1,16000099,16000036,16000074,16000079,16000046,16000064,6a12fc96b10623ec78e1175705ca3d3e,7126
15000440,0,16000015,16000011,16000023,16000074,16000103,16000005,98e6be92769f7964391bb88d8ba5e371,7127
15000440,0,16000015,16000011,16000023,16000074,16000103,16000005,c40693d1ec56a29619c90d4f28646281,7128
15000440,1,16000015,16000011,16000023,16000074,16000103,16000005,920426c75d6a7a1e3986c861185be2d2,7129
15000053,1,16000102,16000005,16000086,16000026,16000012,16000004,71b8a6c91e56bb77b7fe816a1f11b870,7130
15000053,1,16000102,16000005,16000086,16000026,16000012,16000004,2a0e59a40f3b7437243f56b84e2c8aae,7131
15000143,0,16000008,16000011,16000023,16000030,16000099,16000044,8ea69b59d7eb2465d48d35fd1679ff29,7132
15000143,0,16000008,16000011,16000023,16000030,16000099,16000044,900615e284a9c3d3ae268e9d1c21056c,7133
15000083,1,16000003,16000023,16000089,16000102,16000011,16000019,09290ac0943d7a44da20e823e1b3fa1e,7134
15000083,1,16000003,16000023,16000089,16000102,16000011,16000019,35dcdad9b366e8cb1684944d5570817b,7135
15000010,1,16000030,16000081,16000063,16000074,16000029,16000002,017ab37bdace074a536f36dc01327cb5,7136
15000010,1,16000030,16000081,16000063,16000074,16000029,16000002,7df90f48c57984e417188d426b7ee1ed,7137
15000010,0,16000030,16000081,16000063,16000074,16000029,16000002,63b9c3ee599fec14d4633fd8ab55ae35,7138
15000292,0,16000019,16000030,16000071,16000008,16000003,16000041,20f8b0b839a55419aecf81e4d6ad4bf2,7139
15000292,0,16000019,16000030,16000071,16000008,16000003,16000041,9d7867c43c23d39aa68d2ecb01977750,7140
15000115,0,16000019,16000102,16000054,16000028,16000038,16000000,ad3d8ea709e6955a8b15d2db7f065c9e,7141
15000115,0,16000019,16000102,16000054,16000028,16000038,16000000,b9247e287c50ffcca2c7008cd600bf5d,7142
15000050,0,16000012,16000085,16000005,16000062,16000013,16000071,165005de81243bf83d3a01e977e4c36a,7143
15000050,0,16000012,16000085,16000005,16000062,16000013,16000071,d2012ec6e852c1b09ed4b1186217ec0e,7144
15000022,0,16000046,16000003,16000079,16000061,16000011,16000036,2edfccd8941eda13e9f7cc9a9eaa6122,7145
15000022,0,16000046,16000003,16000079,16000061,16000011,16000036,0d357a03ec7d129f1ff78a65ab7ee578,7146
15000022,1,16000046,16000003,16000079,16000061,16000011,16000036,b05f8434d5f784a149bdda363cd83e1a,7147
15000011,0,16000098,16000012,16000040,16000063,16000057,16000089,5e8acb79283be3f580ee67b9f8132322,7148
15000011,0,16000098,16000012,16000040,16000063,16000057,16000089,059ae0665f14adc9e1356d1027f4fdcb,7149
15000082,0,16000043,16000086,16000075,16000001,16000083,16000103,4405b206124a82cd6f98d69b037109c9,7150
15000082,0,16000043,16000086,16000075,16000001,16000083,16000103,9efd15b3fd36cc4f0140a43bb669ca42,7151
15000082,0,16000095,16000087,16000012,16000023,16000004,16000003,45ddc8f8c6602c27288903197d4f4fc1,7152
15000082,0,16000095,16000087,16000012,16000023,16000004,16000003,503d74b1d0cd1d6cfb8f0c06c85997aa,7153
15000292,0,16000089,16000030,16000002,16000092,16000026,16000014,48bc29414ae670790a0dcfdf96bfe3b0,7154
15000292,0,16000089,16000030,16000002,16000092,16000026,16000014,8d62e01ba1f28bdd6b00ae8e3dd3a8c4,7155
15000292,1,16000089,16000030,16000002,16000092,16000026,16000014,1bbe4b6d632579a34146bfd026fe1ad3,7156
15000019,1,16000087,16000012,16000047,16000065,16000001,16000103,6346c7a0713f5e83121a130aa209b11a,7157
15000019,1,16000087,16000012,16000047,16000065,16000001,16000103,a06efbf49398ee420c06a09e2b24bf27,7158
15000018,1,16000002,16000012,16000040,16000072,16000025,16000079,76bd617510c536b75dd25e39b1032040,7159
15000018,1,16000002,16000012,16000040,16000072,16000025,16000079,4db98ab181eb5c949910afe6a3a04895,7160
15000703,1,16000075,16000015,16000099,16000036,16000061,16000003,8cf603db76172acc309866fbd16710f0,7161
15000703,1,16000075,16000015,16000099,16000036,16000061,16000003,98455f0f76bdfe762d01702fbb2028ad,7162
15000011,0,16000025,16000014,16000047,16000099,16000057,16000011,089db2a0be94b0623c9543bb7bbc22f4,7163
15000011,0,16000025,16000014,16000047,16000099,16000057,16000011,19192b75f88a3f328f33e3f20c4d1322,7164
15000053,0,16000026,16000047,16000083,16000002,16000059,16000075,daef8f9fa604252a4607f706d9f839a5,7165
15000053,0,16000026,16000047,16000083,16000002,16000059,16000075,da4a29480863fe5ff8c5b2b1ebc3c4f4,7166
15000025,1,16000002,16000023,16000004,16000026,16000098,16000012,aecfeb0e1f480f423cc0bb1b51f86ca7,7167
15000025,1,16000002,16000023,16000004,16000026,16000098,16000012,e88ad0eef75988aaa0fa6f0cbf149165,7168
15000022,0,16000021,16000094,16000066,16000011,16000036,16000012,08771fd69b3131afef48ac82699d5547,7169
15000022,0,16000021,16000094,16000066,16000011,16000036,16000012,3558a5130c01b10db902991b83ba4e79,7170
15001021,1,16000005,16000086,16000023,16000099,16000001,16000012,2b1a782d7ad7bc49cec7e1cd9ee293d2,7171
15001021,0,16000005,16000086,16000023,16000099,16000001,16000012,e36a564da98407bf8b12ce428a8b2f7a,7172
15001021,1,16000005,16000086,16000023,16000099,16000001,16000012,fd217a4a738128c5ea80742e8709bc0a,7173
15000007,0,16000004,16000023,16000002,16000012,16000099,16000086,cb8fd14dca9d9c395d9b3d0806460da2,7174
15000007,0,16000004,16000023,16000002,16000012,16000099,16000086,6d9001c16d44505cef9edb67f6fd53aa,7175
15000007,1,16000004,16000023,16000002,16000012,16000099,16000086,e26417d70241a742fa3e6f6be0120f11,7176
15001021,0,16000012,16000063,16000074,16000040,16000023,16000089,8d4db75fc0a992b8505dbd795c7c6c0d,7177
15001021,1,16000012,16000063,16000074,16000040,16000023,16000089,62a1b7826364a38b7dd0df62933fd347,7178
15001021,0,16000012,16000063,16000074,16000040,16000023,16000089,af514089b3aa4e5622de70fc5338a026,7179
15000115,1,16000002,16000063,16000012,16000021,16000074,16000045,b221ee2c1327913fd4691253d4fe167d,7180
15000115,1,16000002,16000063,16000012,16000021,16000074,16000045,7827ada132ae2beea350404435ad130d,7181
15000115,0,16000002,16000063,16000012,16000021,16000074,16000045,60f6bf91363e4bfe5e54886a49c90fbd,7182
15000703,1,16000032,16000097,16000061,16000021,16000042,16000001,a109751616f6538edd1cb3896ef8016f,7183
15000703,0,16000032,16000097,16000061,16000021,16000042,16000001,a8dfda74819db8ead8e11fcbb02a0cfe,7184
15000703,1,16000032,16000097,16000061,16000021,16000042,16000001,476ce14a4f7831fc607b99d8669b244c,7185
15000300,1,16000023,16000005,16000097,16000040,16000092,16000019,52289b97db72d20540a306efa04e1611,7186
15000300,1,16000023,16000005,16000097,16000040,16000092,16000019,d270af86440e568a272b02a5cefa0bac,7187
15000368,0,16000015,16000046,16000097,16000042,16000074,16000003,c2c59978f1432ee535f5b0dd0ee0ef1d,7188
15000368,1,16000015,16000046,16000097,16000042,16000074,16000003,7652f41f7bcfb8170aebbde333464fd3,7189
15000368,0,16000015,16000046,16000097,16000042,16000074,16000003,075672f5979ec9792b5b78e7efd03b64,7190
15000011,1,16000023,16000004,16000011,16000099,16000083,16000040,ec4fb9966575142fddfd9af79c86ee2e,7191
15000011,1,16000023,16000004,16000011,16000099,16000083,16000040,85e698252dfd328d56f7ccc8cb2e0d73,7192
15000300,1,16000095,16000074,16000103,16000012,16000023,16000041,f1401fe5cf4590c2f62876f44f1644fe,7193
15000300,1,16000095,16000074,16000103,16000012,16000023,16000041,4ab73bbe683bfee42a98dc0eb5b512d4,7194
15000300,0,16000095,16000074,16000103,16000012,16000023,16000041,75c612ac05ff702787b67a622b47d251,7195
15000368,1,16000018,16000023,16000077,16000061,16000097,16000006,208b55e195916d519aeb0ef34b6b2e08,7196
15000368,1,16000018,16000023,16000077,16000061,16000097,16000006,2763ad05c14a29c28d9e5a2bb10a089b,7197
15000306,1,16000012,16000025,16000030,16000023,16000063,16000099,1a57d93269858262083b201f0eb8ac9c,7198
15000306,1,16000012,16000025,16000030,16000023,16000063,16000099,60933c07e49474d3e1b0780069dbda3d,7199
15000306,0,16000012,16000025,16000030,16000023,16000063,16000099,64d439fd526fb50a5e703c6116e3f561,7200
15000132,0,16000017,16000012,16000026,16000025,16000030,16000083,b5e66ece4289cb75ec816fa12bf8da3d,7201
15000132,0,16000017,16000012,16000026,16000025,16000030,16000083,d673d6f2efa249baf76dc703155b3dda,7202
15000440,1,16000102,16000003,16000023,16000005,16000009,16000065,72451f9b8cc209db872951d48ebf950d,7203
15000440,1,16000102,16000003,16000023,16000005,16000009,16000065,539f8d71f3e9956d25ccc4307908a00c,7204
15000115,0,16000095,16000030,16000005,16000012,16000081,16000011,2e3f11e458fc07fd8938a58cac86dbc2,7205
15000115,0,16000095,16000030,16000005,16000012,16000081,16000011,b68e3f17b8a0466319bf801a711672ea,7206
15000053,1,16000073,16000012,16000102,16000004,16000098,16000070,3ac08ded0a45dc65aab09df11b38109e,7207
15000053,1,16000073,16000012,16000102,16000004,16000098,16000070,bf6b4869a66740f9cb0888f1e8b6808f,7208
15000050,0,16000043,16000050,16000070,16000030,16000004,16000071,ff8941ad33aff0f185ac25c86fd62742,7209
15000050,0,16000043,16000050,16000070,16000030,16000004,16000071,54f584a85e15c51d6579bdfbbaf8fd91,7210
15000050,1,16000043,16000050,16000070,16000030,16000004,16000071,5943ef38b36829ac3f55bf5a911d9255,7211
15000083,1,16000012,16000042,16000061,16000099,16000064,16000003,beaf506a9683fb6480c4ae3a06c7b30f,7212
15000083,1,16000012,16000042,16000061,16000099,16000064,16000003,cd07bf44d3fdcaa649e294df202baa19,7213
15000083,0,16000012,16000042,16000061,16000099,16000064,16000003,a13d933b06926563b7ba7e930b2b5a6e,7214
15000440,0,16000099,16000064,16000102,16000003,16000062,16000037,b371ce1cdd1d8108c3bd0772789e01f0,7215
15000440,0,16000099,16000064,16000102,16000003,16000062,16000037,489984a08bac2d4900a66db4b8714e6d,7216
15000082,1,16000098,16000011,16000031,16000103,16000005,16000076,3c4aa8aea7c986660d912dc97c0dfa83,7217
15000082,1,16000098,16000011,16000031,16000103,16000005,16000076,c1a40ad9bc239380a851e947d6f752cc,7218
15000118,1,16000002,16000026,16000071,16000035,16000102,16000047,78e61cd41129e272b35344b49d8d77d2,7219
15000018,0,16000083,16000002,16000074,16000073,16000040,16000099,3348c343b1ceec7ed3e3f008333d75cf,7220
15000018,0,16000083,16000002,16000074,16000073,16000040,16000099,f7391c5e3e0bf5e8f825976448d9ded7,7221
15000018,1,16000083,16000002,16000074,16000073,16000040,16000099,99fb5237ec4b90745d4308cee29aadf4,7222
15000115,1,16000017,16000023,16000074,16000054,16000095,16000012,3c3f93ef3d53dc868519cfeaca189ddb,7223
15000115,1,16000017,16000023,16000074,16000054,16000095,16000012,a28ac0151fdbfe018db554a05e6ee077,7224
15000053,0,16000078,16000083,16000001,16000008,16000059,16000073,b7b11065aaaaca7316575f4c5c4ed012,7225
15000053,0,16000078,16000083,16000001,16000008,16000059,16000073,e1a3bfb076db98a805e9ae500ac39658,7226
15000440,1,16000065,16000021,16000022,16000011,16000005,16000047,a1d7de04904c49383a46af85bfcf6950,7227
15000440,1,16000065,16000021,16000022,16000011,16000005,16000047,6deb54096b3f4624803cddd44a325b11,7228
15000440,0,16000065,16000021,16000022,16000011,16000005,16000047,e15ab0eea31ec742b1dfd688bf0db622,7229
15000053,1,16000078,16000046,16000004,16000083,16000012,16000001,9c806d6d12756598ee41e1e93050e2c9,7230
15000053,1,16000078,16000046,16000004,16000083,16000012,16000001,fbdc9d20d00489615c3dac8474b23b36,7231
15000053,0,16000002,16000076,16000103,16000070,16000073,16000004,f4d8022fcb76ede4287ac8e169b8d4ca,7232
15000053,0,16000002,16000076,16000103,16000070,16000073,16000004,46257a705eb4aae813dcc05a74d2c452,7233
15000053,1,16000002,16000076,16000103,16000070,16000073,16000004,a84fbf4be97d51082b431f0066051a7c,7234
15000019,0,16000078,16000019,16000079,16000075,16000040,16000012,ec83caad7ec72c9656f23769ced5d4db,7235
15000019,0,16000078,16000019,16000079,16000075,16000040,16000012,924ad7ec68c1bab2535e8365846b2c22,7236
15000007,0,16000102,16000063,16000044,16000025,16000012,16000011,e246f0560a021ac5be9184754c735088,7237
15000007,0,16000102,16000063,16000044,16000025,16000012,16000011,675e53fd36811c6e748b98209d446f8e,7238
15000007,1,16000102,16000063,16000044,16000025,16000012,16000011,97e3eaa0539b0a3a5ab022fd60d9f400,7239
15000115,1,16000059,16000002,16000023,16000063,16000084,16000095,1915808815be0702a3ffba6a3b82305f,7240
15000115,1,16000059,16000002,16000023,16000063,16000084,16000095,85ef8969b7bed53a5f3f03b07a154c6a,7241
15000115,0,16000059,16000002,16000023,16000063,16000084,16000095,b2165230a0885f365facd4192e382e8d,7242
15000306,1,16000098,16000012,16000089,16000005,16000083,16000014,8ab6d826b3d3c49571882be57a2dbf6e,7243
15000306,1,16000098,16000012,16000089,16000005,16000083,16000014,3025036eba9af736722b8bf08d045dba,7244
15000018,0,16000102,16000002,16000103,16000025,16000073,16000014,3fe1e64728d550e61fc70d430237bcd1,7245
15000018,0,16000102,16000002,16000103,16000025,16000073,16000014,6f4fc96f1db1ccf4d1e424fc34717308,7246
15000293,1,16000096,16000099,16000012,16000008,16000023,16000077,bbf470438076406d789cdfec5a590862,7247
15000293,1,16000096,16000099,16000012,16000008,16000023,16000077,fb2d13a6942df8220847dd56797816bd,7248
15000703,1,16000005,16000003,16000022,16000048,16000042,16000099,d46417ddc89b9e9d055adc12fa7eee47,7249
15000703,1,16000005,16000003,16000022,16000048,16000042,16000099,3492a4e4156d39bd79d813cc33f811d3,7250
15000703,0,16000005,16000003,16000022,16000048,16000042,16000099,c46dd8b0e6a31bcab61ef7adcb4b6058,7251
15000022,1,16000005,16000023,16000075,16000001,16000061,16000042,f8b0b9e2623cbf8d398642175dc5ad85,7252
15000022,1,16000005,16000023,16000075,16000001,16000061,16000042,fb507cb1e1f3f1788c94bce732bdae58,7253
15000293,1,16000026,16000076,16000013,16000014,16000103,16000001,848e7f39132d92da526fbc5bdbf01c56,7254
15000293,1,16000026,16000076,16000013,16000014,16000103,16000001,760136ca68c5f0006377ad9dd4bfdcfd,7255
15000019,0,16000005,16000004,16000007,16000001,16000042,16000025,0851555c39ec3ff7a7117c565214e31b,7256
15000019,0,16000005,16000004,16000007,16000001,16000042,16000025,454262c2c6932dc5ef63691b61f84bdd,7257
15000293,1,16000009,16000071,16000076,16000002,16000086,16000054,09419916b673704f3a73c56739d26648,7258
15000293,1,16000009,16000071,16000076,16000002,16000086,16000054,94cd091635df99e4c7d69466ce999b13,7259
15000293,0,16000009,16000071,16000076,16000002,16000086,16000054,120589b10f9f9cc3a40eb63fa534c194,7260
15000010,0,16000004,16000059,16000014,16000089,16000005,16000012,62211a352ac9ca19ddb062cd718fd8a2,7261
15000010,0,16000004,16000059,16000014,16000089,16000005,16000012,e9b50f22b5a9a83837932f9bf14b185f,7262
15000010,1,16000004,16000059,16000014,16000089,16000005,16000012,174bd2c9cfb19f0119ed5639be3aa414,7263
15000025,0,16000089,16000011,16000083,16000099,16000086,16000098,723e08a04954d0e271abffb11dbc6c23,7264
15000025,0,16000089,16000011,16000083,16000099,16000086,16000098,0169a21bd0f302e89b0fed58367fd00e,7265
15000007,1,16000012,16000070,16000044,16000026,16000005,16000004,4fb26e6522e5d09a3e1d7a9fe91ae299,7266
15000007,0,16000012,16000070,16000044,16000026,16000005,16000004,bd40ee21658b5fac8fc0366ea47a6725,7267
15000007,1,16000012,16000070,16000044,16000026,16000005,16000004,0d87e948253d2eb0e872066259e75c72,7268
15000132,1,16000012,16000002,16000063,16000083,16000073,16000004,cd73457fc79f95140dfd7c49ac3c6650,7269
15000132,1,16000012,16000002,16000063,16000083,16000073,16000004,7413f57f39f4e9d2fae2f6628d01241f,7270
15000118,0,16000001,16000030,16000063,16000004,16000086,16000044,55c12366b3817f6ef85d8c14f2ac09cd,7271
15000118,0,16000001,16000030,16000063,16000004,16000086,16000044,4c126e7129710d291db0f6f344a46f47,7272
15000022,0,16000064,16000083,16000021,16000061,16000036,16000011,134bef9b8e687cd043296d75344515ba,7273
15000022,0,16000064,16000083,16000021,16000061,16000036,16000011,e235c3aaa99a36a4067efc3b91dcf003,7274
15000022,1,16000064,16000083,16000021,16000061,16000036,16000011,e8b39f0ccd8f80a8672c36231f37269a,7275
15000368,1,16000046,16000030,16000064,16000023,16000042,16000001,4699a0eff74e220c7e6809f81e88bbe5,7276
15000368,1,16000046,16000030,16000064,16000023,16000042,16000001,28e410ca592b68ed7984ca337d89875a,7277
15000368,0,16000046,16000030,16000064,16000023,16000042,16000001,7a6c1c82e8e40f953d5aed0bfdf7d452,7278
15000143,0,16000099,16000005,16000025,16000012,16000004,16000063,d08578ae045cf0e9a68d5a74d7c71ea8,7279
15000143,0,16000099,16000005,16000025,16000012,16000004,16000063,2b970ca19c9d7045fed27dc7ffe84685,7280
15000005,0,16000048,16000064,16000061,16000079,16000005,16000003,916142cd664c7c85d7ea94b5f21d021e,7281
15000005,0,16000048,16000064,16000061,16000079,16000005,16000003,9896de50f4c66866ebb27ae21d1bb493,7282
15000306,1,16000005,16000083,16000014,16000064,16000081,16000099,7196408ee60d69150751d7adc41978b9,7283
15000306,1,16000005,16000083,16000014,16000064,16000081,16000099,6e3c8047cb055f3a9f382df0e8cc25c4,7284
15000022,0,16000079,16000061,16000081,16000011,16000042,16000036,e48bedcc22db1a7acbb1bd616449419f,7285
15000022,0,16000079,16000061,16000081,16000011,16000042,16000036,e5d9414f9770bcff84378133b102cda3,7286
15000083,1,16000011,16000025,16000012,16000048,16000058,16000062,e4761ba382c1c708608d04b7030669fe,7287
15000083,1,16000011,16000025,16000012,16000048,16000058,16000062,8cf082d3c2a25d8f80c4d1be28327bdf,7288
15000010,1,16000014,16000103,16000011,16000012,16000074,16000081,bab5e3f7be6e176450bca03a9f9e70fa,7289
15000010,0,16000014,16000103,16000011,16000012,16000074,16000081,16fd2cd3edf6d0ebcef9e48fc758acaa,7290
15000010,1,16000014,16000103,16000011,16000012,16000074,16000081,7c1d9983a4d26efb39237283c52991c4,7291
15000368,0,16000004,16000037,16000066,16000023,16000064,16000077,179bd389a65ceb46fb21296333b58538,7292
15000368,0,16000004,16000037,16000066,16000023,16000064,16000077,09192314251d379bd5c1907b6bf75ec7,7293
15000368,1,16000004,16000037,16000066,16000023,16000064,16000077,05a60c03a4b921b7ee6b04f23646b58c,7294
15000703,1,16000001,16000012,16000021,16000023,16000003,16000061,b3f616a968d5d9ed0d04b8d5ffb2870d,7295
15000703,1,16000001,16000012,16000021,16000023,16000003,16000061,4b2e5c69d9f04eeef31bf4c7a1a0b0d8,7296
15000703,0,16000001,16000012,16000021,16000023,16000003,16000061,e9d4fbcde3b58a671698bfda7477b0a1,7297
15000018,1,16000019,16000057,16000099,16000003,16000004,16000007,0488d0daa8789221f01b44fef2659c18,7298
15000018,1,16000019,16000057,16000099,16000003,16000004,16000007,fd6a3a44e1752318db816ffc602633a6,7299
15000005,0,16000042,16000003,16000048,16000011,16000001,16000059,91c79526264ea1e728821e92b6712318,7300
15000005,0,16000042,16000003,16000048,16000011,16000001,16000059,8835612045e91a4ee091e056d331cf18,7301
15000005,1,16000042,16000003,16000048,16000011,16000001,16000059,01f67d26f2d517133f2ec697e85a74ae,7302
15000005,1,16000042,16000005,16000023,16000048,16000001,16000046,b6bc818d19f7358a2b7de31a05afe180,7303
15000005,1,16000042,16000005,16000023,16000048,16000001,16000046,ef8cf1c63e68aac0cde64b96f4a68e67,7304
15000132,0,16000001,16000010,16000083,16000102,16000030,16000034,7c7442a0cde5a042e7cedc0def4bf0c8,7305
15000132,0,16000001,16000010,16000083,16000102,16000030,16000034,ba8b3bd242870a53c2995a7ba78c9fee,7306
15000132,1,16000001,16000010,16000083,16000102,16000030,16000034,c5be3a6043c5d96e794ceebdbea5024d,7307
15000306,1,16000047,16000083,16000099,16000005,16000022,16000073,4cde9e05d4be78c644aebde6ef8776c7,7308
15000306,1,16000047,16000083,16000099,16000005,16000022,16000073,65f3ab89a4f52d17bd6c1b2ce7de36eb,7309
15000368,0,16000061,16000037,16000046,16000031,16000048,16000003,aab40bc5b3c20e2949881eccf8210bfe,7310
15000368,0,16000061,16000037,16000046,16000031,16000048,16000003,f552246bd37243e82aa6c007faa29a38,7311
15000368,1,16000025,16000003,16000065,16000061,16000015,16000086,47bbad26584a6fbb890a14bc2e15f51d,7312
15000368,1,16000025,16000003,16000065,16000061,16000015,16000086,d3563fac857026819d4aa7470611b7da,7313
15001021,0,16000090,16000005,16000004,16000030,16000077,16000018,2989c2e4ee0b833be155d38e6ea7c3f5,7314
15001021,0,16000090,16000005,16000004,16000030,16000077,16000018,5bd8634b36700bf0f2a831a3b8fedcae,7315
15000548,0,16000015,16000021,16000087,16000012,16000042,16000076,6dbb84172cdaf55a5a6e05ce0a7f5e62,7316
15000548,0,16000015,16000021,16000087,16000012,16000042,16000076,44d5274ec83102075cb22247e35fc4f2,7317
15000007,0,16000102,16000050,16000038,16000014,16000012,16000099,759616a1ba675c6dedb15f1200bcb520,7318
15000007,1,16000102,16000050,16000038,16000014,16000012,16000099,c4503c1fa6def6e8d0b9787c0670029b,7319
15000007,0,16000102,16000050,16000038,16000014,16000012,16000099,15f32fc972491582d3e25b500c82ff69,7320
15000115,0,16000030,16000012,16000001,16000063,16000014,16000005,a5fc591bea7756a9ae97fc7bf4c3822e,7321
15000115,0,16000030,16000012,16000001,16000063,16000014,16000005,eaf1ff6425af84b9b53c15d8fc7af688,7322
15000115,1,16000030,16000012,16000001,16000063,16000014,16000005,603faafc8fc47e983840a98770280962,7323
15000115,0,16000099,16000063,16000012,16000040,16000014,16000047,64dcf342fbc9af61dfbc9a505ce8eb50,7324
15000115,0,16000099,16000063,16000012,16000040,16000014,16000047,dc96a1dfb50e221c52c7b58c9d5f7448,7325
15000143,1,16000023,16000102,16000004,16000091,16000087,16000057,78ce8b98f60219e53e13cdce22cd16ec,7326
15000143,1,16000023,16000102,16000004,16000091,16000087,16000057,d2f53080367620cbe93352a53b22dd71,7327
15000143,0,16000023,16000102,16000004,16000091,16000087,16000057,d3d0fd7ccddbe4842399a2163ddabc5a,7328
15000703,1,16000023,16000089,16000102,16000003,16000077,16000004,300601db326fd8a896c0360fbdd14e5c,7329
15000703,0,16000023,16000089,16000102,16000003,16000077,16000004,ffb813d9552106b57bda5b55e8e5ae0c,7330
15000703,1,16000023,16000089,16000102,16000003,16000077,16000004,6496606e02bf3fb046ab1051b3b8b2be,7331
15000306,1,16000063,16000087,16000102,16000020,16000049,16000014,e8a950925bbceb75afa0a0969a8f0c47,7332
15000306,1,16000063,16000087,16000102,16000020,16000049,16000014,a1b19e83f2904e072f0366f032adc009,7333
15000118,1,16000012,16000063,16000089,16000044,16000004,16000059,a3398d8f3c4e81c1259f0145917e0357,7334
15000118,1,16000012,16000063,16000089,16000044,16000004,16000059,12674f61c6b411a2838b104059e1a7f3,7335
15000082,0,16000089,16000065,16000102,16000003,16000023,16000019,b77b109b6698e0a9740d7b11b5d32bad,7336
15000082,0,16000089,16000065,16000102,16000003,16000023,16000019,117c328e931b397e932387121aa582e9,7337
15000011,1,16000102,16000074,16000023,16000014,16000083,16000040,3577cbb814aced3c004ecb0f1c4d23d7,7338
15000011,1,16000102,16000074,16000023,16000014,16000083,16000040,81cacb0c63d485bb642182f0d3cfebfb,7339
15000118,1,16000001,16000103,16000000,16000011,16000098,16000063,ce0b58eace4272e47038ce6191a9453f,7340
15000118,1,16000001,16000103,16000000,16000011,16000098,16000063,007d95cf0df9ed51cbaae0fa433786b9,7341
15000007,1,16000102,16000023,16000045,16000044,16000025,16000086,465349d1aadfe6599a49e4eb55eb0ca6,7342
15000007,0,16000102,16000023,16000045,16000044,16000025,16000086,39e5811fc941c8940af629b914f392e5,7343
15000007,1,16000102,16000023,16000045,16000044,16000025,16000086,1705435661ef1cd2de55eae46d597a0b,7344
15000368,1,16000046,16000022,16000042,16000077,16000003,16000004,0fc2fa14bc326fa5333def63085090ba,7345
15000368,1,16000046,16000022,16000042,16000077,16000003,16000004,a83b784f121b967ab365108795db3742,7346
15000143,1,16000012,16000001,16000063,16000099,16000054,16000026,209daa8a317ea26eb59073b52f963884,7347
15000143,1,16000012,16000001,16000063,16000099,16000054,16000026,1b3247e34e4caeda350179f71bb4473a,7348
15000143,0,16000012,16000001,16000063,16000099,16000054,16000026,f9ab0756cc80a175e9748f5d5278226c,7349
15000018,0,16000059,16000003,16000046,16000058,16000095,16000012,2982e554220f5daab8acbaa265bdee3d,7350
15000018,1,16000059,16000003,16000046,16000058,16000095,16000012,0294502d6e0096206d6451dbf978db6a,7351
15000018,0,16000059,16000003,16000046,16000058,16000095,16000012,2e67a26e13f683de043535dbd8e32edf,7352
